name_id,date,time,correct,displaced,degree,degree_type,symbol,body,body1
1,2018-11-15,08:25:00,0.625%,0.375%,4,Seperating,120,Mars,Venus
1,2018-11-16,08:25:00,0.3333333333333333%,0.6666666666666666%,4,Seperating,120,Mars,Venus
2,2018-11-15,10:30:00,0.5833333333333334%,0.4166666666666667%,4,Seperating,120,Mars,Venus
2,2019-04-06,12:07:00,0.16666666666666666%,0.8333333333333334%,7,Seperating,120,Uranus,Saturn
3,2018-10-18,11:20:00,1%,0%,5,Applying,120,Mars,Ceres
3,2018-11-06,09:46:00,0.875%,0.25%,5,Seperating,120,Uranus,Saturn
3,2018-11-15,13:40:00,0.6428571428571429%,0.35714285714285715%,4,Seperating,120,Mars,Venus
3,2018-11-16,09:54:00,1%,0%,4,Seperating,120,Mars,Venus
3,2018-11-20,12:00:00,0.8214285714285714%,0.17857142857142858%,7,Seperating,120,Uranus,Saturn
2,2019-04-22,10:15:00,1%,0%,7,Applying,120,Ceres,Mercury
2,2019-04-22,10:15:00,1%,0%,10,Applying,120,Ceres,Venus
2,2019-04-22,10:15:00,1%,0%,10,Applying,120,Ceres,Chiron
2,2019-06-25,10:00:00,0%,1%,7,Applying,120,Chiron,Mercury
2,2019-06-25,10:00:00,0%,1%,10,Applying,120,Chiron,Mars
2,2019-06-25,10:00:00,0%,1%,10,Applying,120,Chiron,Jupiter
2,2019-06-27,12:00:00,0.3125%,0.6875%,10,Applying,120,Uranus,Saturn
2,2019-07-04,11:35:00,1%,0%,4,Applying,120,Mars,Chiron
1,2019-06-25,09:15:00,0.25%,1.75%,10,Applying,120,Chiron,Jupiter
1,2019-06-25,09:15:00,0.25%,1.75%,10,Applying,120,Chiron,Mars
1,2019-06-25,09:15:00,0.25%,1.75%,7,Applying,120,Chiron,Mercury
1,2019-06-24,09:00:00,0.3%,0.7%,6,Seperating,120,Neptune,Mars
1,2019-06-24,09:00:00,0.3%,0.7%,8,Seperating,120,Neptune,Mercury
1,2019-07-04,10:10:00,1%,0%,4,Applying,120,Mercury,Chiron
3,2019-04-22,08:45:00,0.125%,0.875%,10,Applying,120,Ceres,Chiron
3,2019-04-22,08:45:00,0.125%,0.875%,10,Applying,120,Ceres,Venus
3,2019-04-22,08:45:00,0.125%,0.875%,7,Applying,120,Ceres,Mercury
3,2019-06-25,09:15:00,1%,0%,10,Applying,120,Chiron,Mars
3,2019-06-25,09:15:00,1%,0%,7,Applying,120,Chiron,Mercury
3,2019-06-27,14:20:00,0%,1%,10,Applying,120,Uranus,Saturn
3,2019-06-24,09:00:00,1%,0%,8,Seperating,120,Neptune,Mercury
3,2019-06-24,09:00:00,1%,0%,6,Seperating,120,Neptune,Mars
3,2019-07-04,10:10:00,0%,1%,4,Applying,120,Mars,Chiron
4,2019-04-22,09:25:00,0.6666666666666666%,0.3333333333333333%,7,Applying,120,Ceres,Mercury
4,2019-04-22,09:25:00,0.6666666666666666%,0.3333333333333333%,10,Applying,120,Ceres,Chiron
4,2019-06-24,09:25:00,0.25%,0.75%,6,Seperating,120,Neptune,Mars
2,2019-08-17,13:30:00,0.2%,0.8%,7,Applying,120,Jupiter,Mercury
2,2019-08-21,10:45:00,1.1875%,0.0625%,8,Applying,120,Uranus,Sun
2,2019-08-21,10:45:00,1.1875%,0.0625%,6,Applying,120,Uranus,Venus
2,2019-08-21,10:45:00,1.1875%,0.0625%,4,Applying,120,Uranus,Mars
2,2019-08-21,10:45:00,1.1875%,0.0625%,7,Applying,120,Uranus,Saturn
2,2019-08-21,10:45:00,1.1875%,0.0625%,7,Applying,120,Uranus,Uranus
2,2019-09-28,09:15:00,0.5833333333333334%,0.4166666666666667%,5,Applying,120,Mars,Pluto
2,2019-10-10,16:10:00,0.5833333333333334%,0.4166666666666667%,6,Applying,120,Neptune,Mercury
3,2019-08-21,10:45:00,1%,0%,6,Applying,120,Uranus,Venus
3,2019-08-21,10:45:00,1%,0%,4,Applying,120,Uranus,Mars
3,2019-08-29,17:45:00,1%,0%,6,Applying,120,Mercury,Uranus
3,2019-09-17,09:00:00,1%,0%,7,Seperating,120,Uranus,Saturn
