time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2019-Sep-03 12:20:00.0000 UTC,159.92141361638608,166.01094894521384,160.1016071124078,255.0336275228892,283.81410774045804,36.138645012720616,347.2210712943633,290.5691237106381,246.26535603554592
A.D. 2019-Sep-04 12:20:00.0000 UTC,161.84593693713052,167.25146630435933,160.73902992456925,255.1038894112372,283.7912074669599,36.120341898092356,347.1936884905715,290.5558321049553,246.49807523243587
A.D. 2019-Sep-05 12:20:00.0000 UTC,163.75407128524108,168.49209999641232,161.3765759411345,255.17696376946685,283.76986605868717,36.10130631330185,347.1662480413297,290.54294314822243,246.73417604215442
A.D. 2019-Sep-06 12:20:00.0000 UTC,165.64488191583743,169.73284278110165,162.01424826566762,255.2528252197105,283.7500921102647,36.08154649265259,347.13876062261244,290.5304615444734,246.97359778392877
A.D. 2019-Sep-07 12:20:00.0000 UTC,167.51768447630383,170.9736895136491,162.65205154609126,255.33144821023092,283.7318934196098,36.061070744065255,347.11123676222667,290.51839180312425,247.21628124905106
A.D. 2019-Sep-08 12:20:00.0000 UTC,169.3720053526739,172.21463673744026,163.28999165367728,255.4128071917006,283.7152771177552,36.03988744399139,347.08368686626596,290.50673827421684,247.4621688979624
A.D. 2019-Sep-09 12:20:00.0000 UTC,171.20754630961932,173.45568234174615,163.92807540997723,255.49687672244204,283.70024976125666,36.01800504413064,347.05612124345595,290.4955051736199,247.71120493693093
A.D. 2019-Sep-10 12:20:00.0000 UTC,173.02415340455488,174.69682530253704,164.5663103717719,255.58363153283113,283.6868173986197,35.99543208215013,347.0285501253206,290.4846966009458,247.96333533192586
A.D. 2019-Sep-11 12:20:00.0000 UTC,174.82178994863673,175.9380654938504,165.20470466318903,255.67304657025005,283.6749856216597,35.972177192548315,347.0009836825474,290.4743165531008,248.2185077992591
A.D. 2019-Sep-12 12:20:00.0000 UTC,176.60051317092962,177.17940354532215,165.84326683687053,255.76509703623526,283.66475960951664,35.9482491166883,346.97343203896605,290.464368935675,248.47667178925605
A.D. 2019-Sep-13 12:20:00.0000 UTC,178.3604541891903,178.42084072137447,166.48200574712303,255.85975841971603,283.6561441693809,35.92365671267456,346.9459052846441,290.4548575734205,248.7377784694515
A.D. 2019-Sep-14 12:20:00.0000 UTC,180.10180087983926,179.66237880357346,167.12093042311483,255.95700652543488,283.6491437749822,35.89840896634315,346.9184134891833,290.44578622021777,249.00178070352837
A.D. 2019-Sep-15 12:20:00.0000 UTC,181.82478325455816,180.90401996586323,167.76004993638335,256.05681749468005,283.6437626020477,35.87251500448957,346.8909667156986,290.43715856836695,249.26863301908418
A.D. 2019-Sep-16 12:20:00.0000 UTC,183.52966097949917,182.1457666397913,168.39937326203295,256.1591678157525,283.64000455931534,35.8459841109132,346.8635750354432,290.4289782568108,249.5382915619046
A.D. 2019-Sep-17 12:20:00.0000 UTC,185.2167127063486,183.38762137115776,169.03890913548616,256.26403432322553,283.63787331412607,35.81882574526641,346.8362485427741,290.4212488779794,249.81071403371226
A.D. 2019-Sep-18 12:20:00.0000 UTC,186.8862269161891,184.62958666926704,169.67866590578248,256.3713941868273,283.6373723126087,35.791049564394704,346.80899737023054,290.41397398321976,250.08585961605243
A.D. 2019-Sep-19 12:20:00.0000 UTC,188.5384940035958,185.87166484483805,170.3186513825181,256.48122489143884,283.6385047953344,35.7626654460744,346.7818317038732,290.4071570870495,250.3636888829641
