time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres
A.D. 2019-Jul-28 12:20:00.0000 UTC,-4.007399371480666,3.9414561499083014,16.476534399754787,30.57615111855985,7.973675189262607,-49.145372442667494,-37.98809026903923,3.1721972946815136,38.98151396381506
A.D. 2019-Jul-29 12:20:00.0000 UTC,-4.93528804309696,4.082883062164247,16.086790022069785,31.123661979703144,8.778395451211463,-49.016175721719776,-37.13213907021152,3.967599684791297,39.24508154882638
A.D. 2019-Jul-30 12:20:00.0000 UTC,-5.776426876511781,4.2173630668553965,15.694831266189613,31.657412267002027,9.577789700125196,-48.86578547847919,-36.27337751473503,4.759281872950421,39.491439249259294
A.D. 2019-Jul-31 12:20:00.0000 UTC,-6.528511014798829,4.344867416614189,15.300671642243731,32.17716078811809,10.371693040383096,-48.69438427306885,-35.41196247038353,5.54713137127709,39.720669173981165
A.D. 2019-Aug-01 12:20:00.0000 UTC,-7.190309647759671,4.465371435063228,14.904323276941511,32.68267209546678,11.159938568803401,-48.5021848258307,-34.548043068646884,6.3310337946820585,39.93287113311193
A.D. 2019-Aug-02 12:20:00.0000 UTC,-7.761568718616935,4.578855418903596,14.50579719776611,33.173716854920606,11.9423573770561,-48.2894273092559,-33.68176064433609,7.110872715040591,40.12816216220805
A.D. 2019-Aug-03 12:20:00.0000 UTC,-8.242899653263244,4.685306102469297,14.105104168171646,33.650071610370794,12.718778083746926,-48.05637620035188,-32.81324884970322,7.886529052264671,40.306675250875706
A.D. 2019-Aug-04 12:20:00.0000 UTC,-8.635663670918047,4.784718467352588,13.70225606491302,34.11151831653936,13.48902597758316,-47.80331753643911,-31.94263438533679,8.657880083142738,40.46855779878025
A.D. 2019-Aug-05 12:20:00.0000 UTC,-8.941860197534542,4.877097133707116,13.297267134477986,34.557844337072545,14.252922378949483,-47.53055704976306,-31.070038060992932,9.424798688397768,40.61397051822974
A.D. 2019-Aug-06 12:20:00.0000 UTC,-9.164025411462127,4.962457006392048,12.890154755309782,34.988843098345605,15.010284446596105,-47.238419042013575,-30.195575879007812,10.187153077412068,40.743086966944205
A.D. 2019-Aug-07 12:20:00.0000 UTC,-9.305144584683527,5.040823180197005,12.480939565931397,35.404315183438754,15.760925382655603,-46.92724542141408,-29.319359809194978,10.944806955719937,40.85609344976795
A.D. 2019-Aug-08 12:20:00.0000 UTC,-9.368579920865116,5.112230381709993,12.06964510992531,35.80406950566368,16.504654801947954,-46.59739441966327,-28.441498168112762,11.697619897797573,40.953188912002396
A.D. 2019-Aug-09 12:20:00.0000 UTC,-9.358014155263637,5.17672230982332,11.656297313276438,36.18792430685951,17.241279012999662,-46.24923887585024,-27.56209577360407,12.445447652474808,41.03458460607221
A.D. 2019-Aug-10 12:20:00.0000 UTC,-9.277409107595314,5.234351107993855,11.240924066361043,36.55570790618817,17.970601069995457,-45.883164238075224,-26.681254103107282,13.188142216347945,41.100503508833654
A.D. 2019-Aug-11 12:20:00.0000 UTC,-9.1309777059371,5.285176662921218,10.82355472244036,36.907259374402244,18.69242083316391,-45.49956634951805,-25.799071275538854,13.925551910274928,41.15117961523608
