pluto,sun,moon
-22.606153569238103,-22.42282553833187,-22.42282553833187
-22.602664112426417,-22.54291203291741,-22.54291203291741
-22.59912639215011,-22.655681696865507,-22.655681696865507
-22.5955414209263,-22.761074026108208,-22.761074026108208
-22.59191022754891,-22.85903088956133,-22.85903088956133
-22.588233861207783,-22.949496608791282,-22.949496608791282
-22.58451339626644,-23.032418114758848,-23.032418114758848
-22.580749937124803,-23.107745216168723,-23.107745216168723
-22.57694462211008,-23.175430997023255,-23.175430997023255
-22.573098625111516,-23.235432319644193,-23.235432319644193
-22.569213154043034,-23.287710358623723,-23.287710358623723
-22.56528944619374,-23.3322310625225,-23.3322310625225
-22.56132876161527,-23.368965457706786,-23.368965457706786
-22.557332376233425,-23.397889764375147,-23.397889764375147
-22.553301576103998,-23.418985353877414,-23.418985353877414
-22.54923765347524,-23.432238608427706,-23.432238608427706
-22.545141904584955,-23.437640743741586,-23.437640743741586
-22.541015628706113,-23.43518763556953,-23.43518763556953
-22.536860127867083,-23.424879668540733,-23.424879668540733
-22.532676706774414,-23.406721608983197,-23.406721608983197
-22.528466672631243,-23.380722494161603,-23.380722494161603
-22.524231334704183,-23.34689552703109,-23.34689552703109
-22.519972003627785,-23.30525796607447,-23.30525796607447
-22.51568999055295,-23.255831002711,-23.255831002711
-22.51138660634437,-23.19863962342466,-23.19863962342466
-22.507063161106093,-23.133712459572784,-23.133712459572784
-22.502720964344395,-23.06108163382758,-23.06108163382758
