Time,ra,dec,distance
A.D. 2020-May-24 00:00:00.0000 UTC,2.376995454338928,13.709109763191247,20.712696642494123
A.D. 2020-May-25 00:00:00.0000 UTC,2.380446366582585,13.726237364013679,20.705475269295246
A.D. 2020-May-26 00:00:00.0000 UTC,2.3838773511759523,13.743246699905093,20.698010780145278
A.D. 2020-May-27 00:00:00.0000 UTC,2.3872876929789535,13.760134391013045,20.690305376238054
A.D. 2020-May-28 00:00:00.0000 UTC,2.3906766915133724,13.776897142772448,20.682361365043693
A.D. 2020-May-29 00:00:00.0000 UTC,2.3940436635474587,13.793531763427552,20.674181146056107
A.D. 2020-May-30 00:00:00.0000 UTC,2.397387945228043,13.810035179658005,20.665767192147907
A.D. 2020-May-31 00:00:00.0000 UTC,2.4007088935236864,13.826404448921572,20.65712202649814
A.D. 2020-Jun-01 00:00:00.0000 UTC,2.404005886637023,13.84263676645261,20.648248195359137
A.D. 2020-Jun-02 00:00:00.0000 UTC,2.407278322937338,13.858729464040355,20.639148237925795
A.D. 2020-Jun-03 00:00:00.0000 UTC,2.410525617977062,13.874679997454852,20.62982465637471
A.D. 2020-Jun-04 00:00:00.0000 UTC,2.4137471994292485,13.890485920625396,20.620279891194457
A.D. 2020-Jun-05 00:00:00.0000 UTC,2.416942500354268,13.906144847867902,20.610516307906856
A.D. 2020-Jun-06 00:00:00.0000 UTC,2.4201109518799573,13.921654409725683,20.60053619976707
A.D. 2020-Jun-07 00:00:00.0000 UTC,2.4232519767716085,13.937012211067435,20.590341806856223
A.D. 2020-Jun-08 00:00:00.0000 UTC,2.4263649851651965,13.952215799805254,20.57993534696526
A.D. 2020-Jun-09 00:00:00.0000 UTC,2.429449373000898,13.967262650817926,20.569319050555592
A.D. 2020-Jun-10 00:00:00.0000 UTC,2.4325045228403535,13.98215016456893,20.558495192371435
A.D. 2020-Jun-11 00:00:00.0000 UTC,2.4355298062088435,13.996875676170337,20.547466115192183
A.D. 2020-Jun-12 00:00:00.0000 UTC,2.438524586517118,14.01143646949134,20.536234244727876
A.D. 2020-Jun-13 00:00:00.0000 UTC,2.441488221853868,14.025829791838609,20.524802097185276
A.D. 2020-Jun-14 00:00:00.0000 UTC,2.4444200672769654,14.04005286653529,20.513172282101923
A.D. 2020-Jun-15 00:00:00.0000 UTC,2.4473194765207165,14.054102902433325,20.50134750302729
A.D. 2020-Jun-16 00:00:00.0000 UTC,2.450185803227143,14.067977100623727,20.48933055806506
A.D. 2020-Jun-17 00:00:00.0000 UTC,2.4530184019146333,14.08167265936327,20.47712434156626
A.D. 2020-Jun-18 00:00:00.0000 UTC,2.455816628945569,14.0951867786515,20.46473184753795
A.D. 2020-Jun-19 00:00:00.0000 UTC,2.458579843762816,14.10851666607113,20.452156174620317
A.D. 2020-Jun-20 00:00:00.0000 UTC,2.4613074106337907,14.121659545449125,20.43940053177401
A.D. 2020-Jun-21 00:00:00.0000 UTC,2.463998701057938,14.134612669530618,20.42646824315023
A.D. 2020-Jun-22 00:00:00.0000 UTC,2.4666530968499805,14.14737333710879,20.413362750134343
A.D. 2020-Jun-23 00:00:00.0000 UTC,2.4692699937225,14.159938913953974,20.400087608488455
A.D. 2020-Jun-24 00:00:00.0000 UTC,2.4718488050011813,14.172306855681072,20.38664647903333
A.D. 2020-Jun-25 00:00:00.0000 UTC,2.4743889649835626,14.18447472978137,20.373043111380007
A.D. 2020-Jun-26 00:00:00.0000 UTC,2.476889931449268,14.196440233790305,20.35928132153054
A.D. 2020-Jun-27 00:00:00.0000 UTC,2.4793511869459386,14.208201207046878,20.34536496525751
A.D. 2020-Jun-28 00:00:00.0000 UTC,2.4817722386516508,14.219755634436932,20.331297909717556
A.D. 2020-Jun-29 00:00:00.0000 UTC,2.4841526167743755,14.23110164144606,20.317084005779428
A.D. 2020-Jun-30 00:00:00.0000 UTC,2.486491871553857,14.242237480494598,20.302727063372316
A.D. 2020-Jul-01 00:00:00.0000 UTC,2.4887895690092923,14.25316150898922,20.288230832111864
A.D. 2020-Jul-02 00:00:00.0000 UTC,2.491045285693396,14.263872160192225,20.273598989549303
A.D. 2020-Jul-03 00:00:00.0000 UTC,2.493258602910431,14.274367909185553,20.258835139225837
A.D. 2020-Jul-04 00:00:00.0000 UTC,2.495429101085667,14.284647237716253,20.243942819766147
A.D. 2020-Jul-05 00:00:00.0000 UTC,2.4975563551017226,14.294708602804864,20.22892552432846
A.D. 2020-Jul-06 00:00:00.0000 UTC,2.499639931306997,14.304550413782495,20.21378672738358
A.D. 2020-Jul-07 00:00:00.0000 UTC,2.5016793865330826,14.314171020583434,20.198529914093584
A.D. 2020-Jul-08 00:00:00.0000 UTC,2.5036742689723175,14.323568713317798,20.18315860738264
A.D. 2020-Jul-09 00:00:00.0000 UTC,2.505624120376097,14.332741730617496,20.167676389177153
A.D. 2020-Jul-10 00:00:00.0000 UTC,2.507528478880671,14.341688272955261,20.152086914464146
A.D. 2020-Jul-11 00:00:00.0000 UTC,2.5093868818491445,14.350406517252909,20.136393918798888
A.D. 2020-Jul-12 00:00:00.0000 UTC,2.5111988683351734,14.358894630140835,20.12060122109535
A.D. 2020-Jul-13 00:00:00.0000 UTC,2.5129639810133737,14.367150778559237,20.10471272389844
A.D. 2020-Jul-14 00:00:00.0000 UTC,2.5146817676152575,14.375173137565902,20.08873241311807
A.D. 2020-Jul-15 00:00:00.0000 UTC,2.5163517820432553,14.382959896083747,20.072664358697793
A.D. 2020-Jul-16 00:00:00.0000 UTC,2.517973585418853,14.390509261921444,20.05651271706569
A.D. 2020-Jul-17 00:00:00.0000 UTC,2.519546747367895,14.397819467802522,20.040281735510813
A.D. 2020-Jul-18 00:00:00.0000 UTC,2.521070847855346,14.404888780339512,20.023975757807392
A.D. 2020-Jul-19 00:00:00.0000 UTC,2.522545479829082,14.411715513756711,20.007599229460844
A.D. 2020-Jul-20 00:00:00.0000 UTC,2.5239702527819454,14.418298049463436,19.99115670001162
A.D. 2020-Jul-21 00:00:00.0000 UTC,2.5253447970715994,14.424634861118669,19.97465281927095
A.D. 2020-Jul-22 00:00:00.0000 UTC,2.5266687684859734,14.430724542726779,19.958092324703713
A.D. 2020-Jul-23 00:00:00.0000 UTC,2.527941852232882,14.436565835216065,19.941480018791943
A.D. 2020-Jul-24 00:00:00.0000 UTC,2.529163765441724,14.442157645940606,19.924820737875297
A.D. 2020-Jul-25 00:00:00.0000 UTC,2.530334257505761,14.4474990564525,19.908119316658027
A.D. 2020-Jul-26 00:00:00.0000 UTC,2.531453108101571,14.452589316577074,19.891380553995404
A.D. 2020-Jul-27 00:00:00.0000 UTC,2.532520123266368,14.457427826073202,19.874609185054222
A.D. 2020-Jul-28 00:00:00.0000 UTC,2.5335351302544824,14.462014107499472,19.85780986294894
A.D. 2020-Jul-29 00:00:00.0000 UTC,2.534497971945887,14.466347774623491,19.840987150664006
A.D. 2020-Jul-30 00:00:00.0000 UTC,2.5354085014321606,14.470428500147689,19.824145522462963
A.D. 2020-Jul-31 00:00:00.0000 UTC,2.536266577214261,14.474255985541177,19.807289373291823
A.D. 2020-Aug-01 00:00:00.0000 UTC,2.537072059312765,14.477829935018857,19.790423034534637
A.D. 2020-Aug-02 00:00:00.0000 UTC,2.5378248065201796,14.481150035313343,19.773550794373836
A.D. 2020-Aug-03 00:00:00.0000 UTC,2.538524674958031,14.48421594254864,19.756676920720945
A.D. 2020-Aug-04 00:00:00.0000 UTC,2.5391715179841294,14.487027276906481,19.739805684355545
A.D. 2020-Aug-05 00:00:00.0000 UTC,2.539765187324827,14.489583624794246,19.72294137987039
A.D. 2020-Aug-06 00:00:00.0000 UTC,2.5403055351328656,14.491884547130466,19.706088342494148
A.D. 2020-Aug-07 00:00:00.0000 UTC,2.5407924165615547,14.493929591560969,19.68925095979388
A.D. 2020-Aug-08 00:00:00.0000 UTC,2.541225692440991,14.495718306190254,19.67243367834726
A.D. 2020-Aug-09 00:00:00.0000 UTC,2.541605231731838,14.497250252771357,19.655641006377085
A.D. 2020-Aug-10 00:00:00.0000 UTC,2.541930913576598,14.498525018039867,19.638877513851877
A.D. 2020-Aug-11 00:00:00.0000 UTC,2.542202628921079,14.499542222743152,19.62214783165805
A.D. 2020-Aug-12 00:00:00.0000 UTC,2.542420281811014,14.500301528721518,19.60545665123802
A.D. 2020-Aug-13 00:00:00.0000 UTC,2.542583790573469,14.500802645077817,19.588808725670223
A.D. 2020-Aug-14 00:00:00.0000 UTC,2.542693089170546,14.501045335029133,19.57220887258232
A.D. 2020-Aug-15 00:00:00.0000 UTC,2.5427481290599045,14.501029425447948,19.555661978504762
A.D. 2020-Aug-16 00:00:00.0000 UTC,2.542748881888221,14.500754821237141,19.53917300323408
A.D. 2020-Aug-17 00:00:00.0000 UTC,2.5426953432266175,14.500221526228954,19.522746981539644
A.D. 2020-Aug-18 00:00:00.0000 UTC,2.54258753727096,14.499429670837365,19.506389018460734
A.D. 2020-Aug-19 00:00:00.0000 UTC,2.5424255219622385,14.498379544018503,19.49010427424969
A.D. 2020-Aug-20 00:00:00.0000 UTC,2.542209393455636,14.497071623753788,19.473897936641425
A.D. 2020-Aug-21 00:00:00.0000 UTC,2.5419392885748953,14.495506597905656,19.4577751818784
A.D. 2020-Aug-22 00:00:00.0000 UTC,2.5416153841518314,14.493685367978722,19.44174113059109
A.D. 2020-Aug-23 00:00:00.0000 UTC,2.5412378930173856,14.491609032791537,19.425800807647963
A.D. 2020-Aug-24 00:00:00.0000 UTC,2.5408070574827573,14.489278855414307,19.409959114301024
A.D. 2020-Aug-25 00:00:00.0000 UTC,2.5403231418312475,14.486696221449007,19.39422081666103
A.D. 2020-Aug-26 00:00:00.0000 UTC,2.53978642531889,14.483862597527573,19.378590549368532
A.D. 2020-Aug-27 00:00:00.0000 UTC,2.5391971966302456,14.48077949631261,19.36307282998284
A.D. 2020-Aug-28 00:00:00.0000 UTC,2.538555750079065,14.4774484506011,19.347672078965882
A.D. 2020-Aug-29 00:00:00.0000 UTC,2.537862383397968,14.47387099634077,19.33239264132272
A.D. 2020-Aug-30 00:00:00.0000 UTC,2.537117396797589,14.470048663124903,19.317238807610487
A.D. 2020-Aug-31 00:00:00.0000 UTC,2.536321092999317,14.46598297064998,19.302214833253416
A.D. 2020-Sep-01 00:00:00.0000 UTC,2.5354737780299628,14.461675430004261,19.2873249556746
A.D. 2020-Sep-02 00:00:00.0000 UTC,2.5345757626257543,14.457127548975478,19.272573408872464
A.D. 2020-Sep-03 00:00:00.0000 UTC,2.5336273641010374,14.452340840612823,19.257964435050734
A.D. 2020-Sep-04 00:00:00.0000 UTC,2.5326289085104943,14.447316834108902,19.24350229299795
A.D. 2020-Sep-05 00:00:00.0000 UTC,2.531580732909026,14.442057086872262,19.22919126318568
A.D. 2020-Sep-06 00:00:00.0000 UTC,2.5304831875188727,14.436563196620881,19.21503564995336
A.D. 2020-Sep-07 00:00:00.0000 UTC,2.52933663766063,14.430836812530853,19.201039781533854
A.D. 2020-Sep-08 00:00:00.0000 UTC,2.5281414653857164,14.424879644899816,19.18720800892506
A.D. 2020-Sep-09 00:00:00.0000 UTC,2.5268980708464204,14.418693473348663,19.173544704659683
A.D. 2020-Sep-10 00:00:00.0000 UTC,2.5256068735392065,14.41228015419631,19.16005426235686
A.D. 2020-Sep-11 00:00:00.0000 UTC,2.5242683136474886,14.405641628239586,19.146741097548706
A.D. 2020-Sep-12 00:00:00.0000 UTC,2.5228828537793118,14.39877993068918,19.133609649637055
A.D. 2020-Sep-13 00:00:00.0000 UTC,2.5214509814202386,14.391697205324165,19.12066438389248
A.D. 2020-Sep-14 00:00:00.0000 UTC,2.5199732123503655,14.38439572473307,19.107909791164474
A.D. 2020-Sep-15 00:00:00.0000 UTC,2.518450095033316,14.37687791733182,19.09535038164896
A.D. 2020-Sep-16 00:00:00.0000 UTC,2.516882215513736,14.369146399215174,19.082990668348906
A.D. 2020-Sep-17 00:00:00.0000 UTC,2.5152702017182493,14.361204004952286,19.07083513693737
A.D. 2020-Sep-18 00:00:00.0000 UTC,2.5136147255417804,14.353053807750289,19.0588882025778
A.D. 2020-Sep-19 00:00:00.0000 UTC,2.5119165012047224,14.344699118948522,19.0471541602677
A.D. 2020-Sep-20 00:00:00.0000 UTC,2.510176279387821,14.336143461889648,19.035637140318865
A.D. 2020-Sep-21 00:00:00.0000 UTC,2.5083948382289,14.327390524432941,19.02434108066367
A.D. 2020-Sep-22 00:00:00.0000 UTC,2.5065729734418194,14.318444102314295,19.01326972174268
A.D. 2020-Sep-23 00:00:00.0000 UTC,2.5047114898478826,14.3093080472104,19.00242662140531
A.D. 2020-Sep-24 00:00:00.0000 UTC,2.502811195634278,14.299986228646258,18.99181518167265
A.D. 2020-Sep-25 00:00:00.0000 UTC,2.5008728994521365,14.290482511965829,18.981438678576254
A.D. 2020-Sep-26 00:00:00.0000 UTC,2.4988974096943863,14.280800749569552,18.971300289094714
A.D. 2020-Sep-27 00:00:00.0000 UTC,2.4968855350957644,14.270944780843676,18.96140311272861
A.D. 2020-Sep-28 00:00:00.0000 UTC,2.4948380859681762,14.260918436766175,18.95175018774152
