Time,ra,dec,distance
A.D. 2020-Feb-23 00:00:00.0000 UTC,19.296211379698313,-22.228717145582838,5.852029815093729
A.D. 2020-Feb-24 00:00:00.0000 UTC,19.310040199157452,-22.20462377973207,5.840336657460168
A.D. 2020-Feb-25 00:00:00.0000 UTC,19.323766766823997,-22.180457871005533,5.828489555707138
A.D. 2020-Feb-26 00:00:00.0000 UTC,19.33738917805259,-22.156229188775157,5.816490921769287
A.D. 2020-Feb-27 00:00:00.0000 UTC,19.350905560740767,-22.13194759108408,5.804343223058979
A.D. 2020-Feb-28 00:00:00.0000 UTC,19.364314076345334,-22.10762301634351,5.792048974070373
A.D. 2020-Feb-29 00:00:00.0000 UTC,19.377612920453934,-22.083265475248094,5.779610729040695
A.D. 2020-Mar-01 00:00:00.0000 UTC,19.390800323463814,-22.058885042533376,5.767031075461717
A.D. 2020-Mar-02 00:00:00.0000 UTC,19.40387455184044,-22.034491848072207,5.754312627774837
A.D. 2020-Mar-03 00:00:00.0000 UTC,19.416833910177747,-22.010096066825824,5.74145802013642
A.D. 2020-Mar-04 00:00:00.0000 UTC,19.429676743823116,-21.985707907414554,5.728469896797697
A.D. 2020-Mar-05 00:00:00.0000 UTC,19.442401441126005,-21.961337599664514,5.715350898569363
A.D. 2020-Mar-06 00:00:00.0000 UTC,19.45500643344074,-21.936995382517793,5.702103644336922
A.D. 2020-Mar-07 00:00:00.0000 UTC,19.467490190079307,-21.912691495133355,5.688730708072748
A.D. 2020-Mar-08 00:00:00.0000 UTC,19.479851205070084,-21.888436175373812,5.675234594524878
A.D. 2020-Mar-09 00:00:00.0000 UTC,19.492087973775135,-21.86423967010359,5.661617720231104
A.D. 2020-Mar-10 00:00:00.0000 UTC,19.504198960818517,-21.840112259448713,5.647882408783199
A.D. 2020-Mar-11 00:00:00.0000 UTC,19.51618256555682,-21.816064292068337,5.634030907532437
A.D. 2020-Mar-12 00:00:00.0000 UTC,19.528037094606358,-21.7921062227698,5.6200654260022285
A.D. 2020-Mar-13 00:00:00.0000 UTC,19.539760749646415,-21.768248641478678,5.605988187249784
A.D. 2020-Mar-14 00:00:00.0000 UTC,19.551351632859387,-21.744502285924938,5.591801478277969
A.D. 2020-Mar-15 00:00:00.0000 UTC,19.562807765750353,-21.720878037238528,5.577507687752208
A.D. 2020-Mar-16 00:00:00.0000 UTC,19.57412711378899,-21.6973869033469,5.5631093263439855
A.D. 2020-Mar-17 00:00:00.0000 UTC,19.585307610198917,-21.674039996878744,5.54860903179692
A.D. 2020-Mar-18 00:00:00.0000 UTC,19.59634717526872,-21.65084851280271,5.534009564091168
A.D. 2020-Mar-19 00:00:00.0000 UTC,19.607243730450673,-21.62782370841835,5.519313796004747
A.D. 2020-Mar-20 00:00:00.0000 UTC,19.617995208180346,-21.604976886186794,5.504524702658591
A.D. 2020-Mar-21 00:00:00.0000 UTC,19.628599558856624,-21.582319378742678,5.4896453517714106
A.D. 2020-Mar-22 00:00:00.0000 UTC,19.63905475624146,-21.55986253510315,5.474678895019135
A.D. 2020-Mar-23 00:00:00.0000 UTC,19.64935880209662,-21.537617707248444,5.459628560191951
A.D. 2020-Mar-24 00:00:00.0000 UTC,19.659509730427168,-21.515596236605642,5.444497643631451
A.D. 2020-Mar-25 00:00:00.0000 UTC,19.669505611376465,-21.493809440326686,5.429289502528526
A.D. 2020-Mar-26 00:00:00.0000 UTC,19.6793445546575,-21.4722685975001,5.414007546897561
A.D. 2020-Mar-27 00:00:00.0000 UTC,19.68902471240173,-21.450984935521102,5.398655231269754
A.D. 2020-Mar-28 00:00:00.0000 UTC,19.69854428141755,-21.4299696167513,5.383236046262753
A.D. 2020-Mar-29 00:00:00.0000 UTC,19.707901504992243,-21.409233725403464,5.367753510123463
A.D. 2020-Mar-30 00:00:00.0000 UTC,19.71709467445698,-21.38878825438558,5.352211160109533
A.D. 2020-Mar-31 00:00:00.0000 UTC,19.726122130677943,-21.368644091768598,5.336612543231997
A.D. 2020-Apr-01 00:00:00.0000 UTC,19.734982265368842,-21.348812006748485,5.320961205537331
A.D. 2020-Apr-02 00:00:00.0000 UTC,19.74367352160438,-21.32930263558698,5.305260678931755
A.D. 2020-Apr-03 00:00:00.0000 UTC,19.752194392159954,-21.31012646914758,5.289514464786648
A.D. 2020-Apr-04 00:00:00.0000 UTC,19.760543413469673,-21.291293845227088,5.273726014537081
A.D. 2020-Apr-05 00:00:00.0000 UTC,19.7687191525073,-21.27281495046284,5.257898709466301
A.D. 2020-Apr-06 00:00:00.0000 UTC,19.776720184524034,-21.25469983702793,5.242035844693455
A.D. 2020-Apr-07 00:00:00.0000 UTC,19.78454506212544,-21.236958456958664,5.226140624863743
A.D. 2020-Apr-08 00:00:00.0000 UTC,19.792192280551937,-21.219600710830452,5.21021617886023
A.D. 2020-Apr-09 00:00:00.0000 UTC,19.799660248223596,-21.2026364994523,5.194265595982183
A.D. 2020-Apr-10 00:00:00.0000 UTC,19.806947272220786,-21.186075762426217,5.178291977488495
A.D. 2020-Apr-11 00:00:00.0000 UTC,19.81405156360033,-21.169928490605535,5.162298490218788
A.D. 2020-Apr-12 00:00:00.0000 UTC,19.82097125976098,-21.154204709731005,5.146288408450045
A.D. 2020-Apr-13 00:00:00.0000 UTC,19.827704455496622,-21.1389144430602,5.130265136456795
A.D. 2020-Apr-14 00:00:00.0000 UTC,19.834249233832573,-21.124067665385038,5.1142322125119595
A.D. 2020-Apr-15 00:00:00.0000 UTC,19.840603691018202,-21.109674258811967,5.098193300307467
A.D. 2020-Apr-16 00:00:00.0000 UTC,19.84676595407727,-21.09574397563334,5.082152174669168
A.D. 2020-Apr-17 00:00:00.0000 UTC,19.852734192025345,-21.082286409110733,5.066112706618111
A.D. 2020-Apr-18 00:00:00.0000 UTC,19.858506622895284,-21.069310970462354,5.050078850373388
A.D. 2020-Apr-19 00:00:00.0000 UTC,19.864081518628257,-21.056826869574422,5.034054632967439
A.D. 2020-Apr-20 00:00:00.0000 UTC,19.86945720932655,-21.044843097203497,5.018044146018804
A.D. 2020-Apr-21 00:00:00.0000 UTC,19.874632087719423,-21.03336840710089,5.00205153872463
A.D. 2020-Apr-22 00:00:00.0000 UTC,19.87960461413605,-21.02241129723915,4.986081011069062
A.D. 2020-Apr-23 00:00:00.0000 UTC,19.88437332186185,-21.01197998999727,4.97013680642219
A.D. 2020-Apr-24 00:00:00.0000 UTC,19.888936822496518,-21.00208241168552,4.954223203011088
A.D. 2020-Apr-25 00:00:00.0000 UTC,19.893293810831416,-20.992726172101815,4.938344504084171
A.D. 2020-Apr-26 00:00:00.0000 UTC,19.89744306880645,-20.98391854488919,4.922505026869345
A.D. 2020-Apr-27 00:00:00.0000 UTC,19.90138346823451,-20.97566644934511,4.906709090566107
A.D. 2020-Apr-28 00:00:00.0000 UTC,19.905113972100803,-20.96797643414628,4.890961003578963
A.D. 2020-Apr-29 00:00:00.0000 UTC,19.908633634243873,-20.96085466338719,4.875265050041321
A.D. 2020-Apr-30 00:00:00.0000 UTC,19.911941597021553,-20.954306905588307,4.859625475533511
A.D. 2020-May-01 00:00:00.0000 UTC,19.915037086146,-20.948338527028703,4.844046471982607
A.D. 2020-May-02 00:00:00.0000 UTC,19.917919401369144,-20.942954491825212,4.828532162292561
A.D. 2020-May-03 00:00:00.0000 UTC,19.920587901432295,-20.93815937218896,4.813086586464358
A.D. 2020-May-04 00:00:00.0000 UTC,19.92304198219186,-20.933957372341517,4.797713692710828
A.D. 2020-May-05 00:00:00.0000 UTC,19.925281048654377,-20.930352367433432,4.782417338638723
A.D. 2020-May-06 00:00:00.0000 UTC,19.927304484838782,-20.92734795370918,4.7672013075472455
A.D. 2020-May-07 00:00:00.0000 UTC,19.929111628749254,-20.924947499270342,4.75206934181183
A.D. 2020-May-08 00:00:00.0000 UTC,19.930701760875284,-20.923154179989417,4.737025189274872
A.D. 2020-May-09 00:00:00.0000 UTC,19.932074111551447,-20.921970987001163,4.722072652421088
A.D. 2020-May-10 00:00:00.0000 UTC,19.9332278860266,-20.92140070152069,4.707215628100016
A.D. 2020-May-11 00:00:00.0000 UTC,19.934162300001336,-20.921445844375786,4.692458129470081
A.D. 2020-May-12 00:00:00.0000 UTC,19.934876616303793,-20.922108614555402,4.67780428905588
A.D. 2020-May-13 00:00:00.0000 UTC,19.935370175654185,-20.923390830407833,4.663258347778752
A.D. 2020-May-14 00:00:00.0000 UTC,19.935642418672735,-20.925293881523295,4.648824636973723
A.D. 2020-May-15 00:00:00.0000 UTC,19.935692899791732,-20.92781869321791,4.634507559280169
A.D. 2020-May-16 00:00:00.0000 UTC,19.935521295467776,-20.930965701558932,4.620311571829838
A.D. 2020-May-17 00:00:00.0000 UTC,19.935127409336793,-20.93473483535859,4.606241172886431
A.D. 2020-May-18 00:00:00.0000 UTC,19.934511176424348,-20.939125501677566,4.592300891600749
A.D. 2020-May-19 00:00:00.0000 UTC,19.93367266776203,-20.944136572211043,4.578495279793366
A.D. 2020-May-20 00:00:00.0000 UTC,19.932612096036916,-20.949766368962774,4.5648289044204775
A.D. 2020-May-21 00:00:00.0000 UTC,19.931329822281725,-20.956012648623968,4.551306339423206
A.D. 2020-May-22 00:00:00.0000 UTC,19.92982636310154,-20.962872585997246,4.537932155906674
A.D. 2020-May-23 00:00:00.0000 UTC,19.928102397550532,-20.970342757617775,4.524710909998044
A.D. 2020-May-24 00:00:00.0000 UTC,19.926158772554043,-20.978419127303756,4.511647128257661
A.D. 2020-May-25 00:00:00.0000 UTC,19.923996505772244,-20.98709703561818,4.498745291076871
A.D. 2020-May-26 00:00:00.0000 UTC,19.921616785022607,-20.996371195072633,4.486009814964688
A.D. 2020-May-27 00:00:00.0000 UTC,19.919020963737836,-21.006235692422646,4.473445034888242
A.D. 2020-May-28 00:00:00.0000 UTC,19.916210552291368,-21.01668399882604,4.46105518786144
A.D. 2020-May-29 00:00:00.0000 UTC,19.91318720523592,-21.027708988217153,4.44884439888633
A.D. 2020-May-30 00:00:00.0000 UTC,19.90995270455914,-21.039302964121735,4.436816670352833
A.D. 2020-May-31 00:00:00.0000 UTC,19.906508939137964,-21.05145769512958,4.424975876274924
A.D. 2020-Jun-01 00:00:00.0000 UTC,19.90285788099243,-21.064164458821498,4.413325763263737
A.D. 2020-Jun-02 00:00:00.0000 UTC,19.899001560013822,-21.077414092482325,4.401869960530755
A.D. 2020-Jun-03 00:00:00.0000 UTC,19.894942040550085,-21.091197046128972,4.390612000770111
A.D. 2020-Jun-04 00:00:00.0000 UTC,19.8906814049044,-21.105503429977624,4.379555351803427
A.D. 2020-Jun-05 00:00:00.0000 UTC,19.88622174915375,-21.12032304647641,4.368703455438246
A.D. 2020-Jun-06 00:00:00.0000 UTC,19.881565194582215,-21.135645398792843,4.35805976646452
A.D. 2020-Jun-07 00:00:00.0000 UTC,19.87671391367935,-21.15145967378809,4.347627783323473
A.D. 2020-Jun-08 00:00:00.0000 UTC,19.871670165108938,-21.167754705492285,4.3374110641291015
A.D. 2020-Jun-09 00:00:00.0000 UTC,19.866436329833974,-21.184518930606572,4.327413226511146
A.D. 2020-Jun-10 00:00:00.0000 UTC,19.86101494169163,-21.201740347912622,4.317637934528304
A.D. 2020-Jun-11 00:00:00.0000 UTC,19.855408708987394,-21.219406489463573,4.308088878401683
A.D. 2020-Jun-12 00:00:00.0000 UTC,19.84962052707177,-21.237504406051897,4.29876975261866
A.D. 2020-Jun-13 00:00:00.0000 UTC,19.84365348400849,-21.25602066532961,4.289684236125588
A.D. 2020-Jun-14 00:00:00.0000 UTC,19.837510862119903,-21.274941358961463,4.280835976207777
A.D. 2020-Jun-15 00:00:00.0000 UTC,19.83119613789226,-21.294252114966724,4.272228576021657
A.D. 2020-Jun-16 00:00:00.0000 UTC,19.82471298199768,-21.313938112113895,4.26386558477616
A.D. 2020-Jun-17 00:00:00.0000 UTC,19.818065260390096,-21.333984094269326,4.255750489112482
A.D. 2020-Jun-18 00:00:00.0000 UTC,19.811257036680846,-21.354374383689105,4.247886704114602
A.D. 2020-Jun-19 00:00:00.0000 UTC,19.804292575295303,-21.375092893314164,4.240277562498225
A.D. 2020-Jun-20 00:00:00.0000 UTC,19.797176344250126,-21.396123139202114,4.232926300872244
A.D. 2020-Jun-21 00:00:00.0000 UTC,19.789913015835463,-21.417448255221174,4.225836042598394
A.D. 2020-Jun-22 00:00:00.0000 UTC,19.782507463196858,-21.43905101281142,4.219009777701256
A.D. 2020-Jun-23 00:00:00.0000 UTC,19.77496475099798,-21.460913848716988,4.212450341359309
A.D. 2020-Jun-24 00:00:00.0000 UTC,19.76729011911165,-21.483018902792008,4.20616039344642
A.D. 2020-Jun-25 00:00:00.0000 UTC,19.759488959518084,-21.505348066389043,4.200142402011428
A.D. 2020-Jun-26 00:00:00.0000 UTC,19.75156678790427,-21.527883039890828,4.194398633267326
A.D. 2020-Jun-27 00:00:00.0000 UTC,19.743529212403942,-21.550605396331,4.188931149726324
A.D. 2020-Jun-28 00:00:00.0000 UTC,19.73538190224734,-21.573496647259926,4.1837418169719935
A.D. 2020-Jun-29 00:00:00.0000 UTC,19.72713055892438,-21.596538307028034,4.178832318630572
A.D. 2020-Jun-30 00:00:00.0000 UTC,19.718780892163075,-21.619711952027615,4.174204178527034
A.D. 2020-Jul-01 00:00:00.0000 UTC,19.71033860286185,-21.642999271691256,4.16985878855791
A.D. 2020-Jul-02 00:00:00.0000 UTC,19.701809375002163,-21.666382108120775,4.165797440122132
A.D. 2020-Jul-03 00:00:00.0000 UTC,19.693198878071268,-21.689842481624197,4.162021355909716
A.D. 2020-Jul-04 00:00:00.0000 UTC,19.684512780196155,-21.713362600864826,4.158531717856936
A.D. 2020-Jul-05 00:00:00.0000 UTC,19.67575677006189,-21.73692485896222,4.155329686922322
A.D. 2020-Jul-06 00:00:00.0000 UTC,19.66693658350914,-21.760511819982767,4.152416411615986
A.D. 2020-Jul-07 00:00:00.0000 UTC,19.658058029570963,-21.78410620239233,4.149793024732626
A.D. 2020-Jul-08 00:00:00.0000 UTC,19.649127011273862,-21.807690866086574,4.147460630476145
A.D. 2020-Jul-09 00:00:00.0000 UTC,19.640149538503625,-21.83124880758227,4.1454202859386236
A.D. 2020-Jul-10 00:00:00.0000 UTC,19.63113173263307,-21.854763164941712,4.143672981145145
A.D. 2020-Jul-11 00:00:00.0000 UTC,19.622079824457323,-21.87821723133927,4.142219620874576
A.D. 2020-Jul-12 00:00:00.0000 UTC,19.61300014784888,-21.901594474621607,4.141061009936185
A.D. 2020-Jul-13 00:00:00.0000 UTC,19.603899131541866,-21.92487855981932,4.140197842158593
A.D. 2020-Jul-14 00:00:00.0000 UTC,19.594783290936423,-21.94805337192454,4.139630692340041
A.D. 2020-Jul-15 00:00:00.0000 UTC,19.585659221095884,-21.971103037004603,4.1393600098195185
A.D. 2020-Jul-16 00:00:00.0000 UTC,19.57653359134759,-21.994011940571184,4.1393861120580535
A.D. 2020-Jul-17 00:00:00.0000 UTC,19.56741314111553,-22.01676474301131,4.139709176583784
A.D. 2020-Jul-18 00:00:00.0000 UTC,19.558304675785216,-22.039346392847253,4.140329229870424
A.D. 2020-Jul-19 00:00:00.0000 UTC,19.549215060568596,-22.06174213959815,4.141246132312869
A.D. 2020-Jul-20 00:00:00.0000 UTC,19.54015120970442,-22.08393754892397,4.142459559575255
A.D. 2020-Jul-21 00:00:00.0000 UTC,19.531120068295586,-22.105918523140865,4.143968982205569
A.D. 2020-Jul-22 00:00:00.0000 UTC,19.522128585091387,-22.12767132958714,4.145773647161655
A.D. 2020-Jul-23 00:00:00.0000 UTC,19.51318367669524,-22.14918263739506,4.147872565990046
A.D. 2020-Jul-24 00:00:00.0000 UTC,19.504292186452776,-22.170439560351088,4.150264513985959
A.D. 2020-Jul-25 00:00:00.0000 UTC,19.49546084344694,-22.191429700856858,4.152948042479374
A.D. 2020-Jul-26 00:00:00.0000 UTC,19.4866962274456,-22.212141188906244,4.155921503209895
A.D. 2020-Jul-27 00:00:00.0000 UTC,19.478004744096797,-22.23256271100557,4.159183081024481
A.D. 2020-Jul-28 00:00:00.0000 UTC,19.46939261205427,-22.252683526422658,4.1627308299750085
A.D. 2020-Jul-29 00:00:00.0000 UTC,19.460865861354147,-22.272493470727113,4.166562708374717
A.D. 2020-Jul-30 00:00:00.0000 UTC,19.452430341039282,-22.291982948274374,4.170676609696242
A.D. 2020-Jul-31 00:00:00.0000 UTC,19.44409173368396,-22.311142915909087,4.17507038745812
A.D. 2020-Aug-01 00:00:00.0000 UTC,19.435855574559874,-22.329964860160757,4.179741873038331
A.D. 2020-Aug-02 00:00:00.0000 UTC,19.427727273217503,-22.348440770131194,4.18468888580525
A.D. 2020-Aug-03 00:00:00.0000 UTC,19.419712135127323,-22.366563108347627,4.18990923544097
A.D. 2020-Aug-04 00:00:00.0000 UTC,19.411815380970523,-22.38432478193705,4.1954007170812595
A.D. 2020-Aug-05 00:00:00.0000 UTC,19.404042161500374,-22.4017191163052,4.201161100808319
A.D. 2020-Aug-06 00:00:00.0000 UTC,19.3963975667228,-22.418739832875634,4.207188117771881
A.D. 2020-Aug-07 00:00:00.0000 UTC,19.38888662927234,-22.43538103147201,4.213479445449465
A.D. 2020-Aug-08 00:00:00.0000 UTC,19.38151432291784,-22.451637176925814,4.220032694188764
A.D. 2020-Aug-09 00:00:00.0000 UTC,19.37428555781337,-22.46750308872899,4.22684539637904
A.D. 2020-Aug-10 00:00:00.0000 UTC,19.3672051743007,-22.482973932209703,4.233914998660389
A.D. 2020-Aug-11 00:00:00.0000 UTC,19.360277936849574,-22.498045209749336,4.241238856748175
A.D. 2020-Aug-12 00:00:00.0000 UTC,19.353508529244632,-22.51271275084645,4.248814231842023
A.D. 2020-Aug-13 00:00:00.0000 UTC,19.346901551513472,-22.52697270027591,4.256638287206264
A.D. 2020-Aug-14 00:00:00.0000 UTC,19.34046151838298,-22.540821504115186,4.2647080833322
A.D. 2020-Aug-15 00:00:00.0000 UTC,19.334192858234818,-22.554255894033854,4.273020570153691
A.D. 2020-Aug-16 00:00:00.0000 UTC,19.32809991061336,-22.567272871016847,4.28157257522561
A.D. 2020-Aug-17 00:00:00.0000 UTC,19.322186919481553,-22.579869690550744,4.2903607878282735
A.D. 2020-Aug-18 00:00:00.0000 UTC,19.316458019058008,-22.59204385200755,4.299381740796284
A.D. 2020-Aug-19 00:00:00.0000 UTC,19.31091720989252,-22.603793094989328,4.308631794261536
A.D. 2020-Aug-20 00:00:00.0000 UTC,19.305568325402906,-22.61511540410223,4.318107127489542
A.D. 2020-Aug-21 00:00:00.0000 UTC,19.30041499305522,-22.626009020876413,4.327803745002775
A.D. 2020-Aug-22 00:00:00.0000 UTC,19.295460597968784,-22.636472458278238,4.337717500093446
A.D. 2020-Aug-23 00:00:00.0000 UTC,19.290708257563157,-22.64650451134074,4.347844133376456
A.D. 2020-Aug-24 00:00:00.0000 UTC,19.28616081286598,-22.656104258295972,4.358179319011224
A.D. 2020-Aug-25 00:00:00.0000 UTC,19.281820836800616,-22.66527104987835,4.368718709472995
A.D. 2020-Aug-26 00:00:00.0000 UTC,19.27769065518885,-22.674004488198506,4.379457971841792
A.D. 2020-Aug-27 00:00:00.0000 UTC,19.273772374380435,-22.682304398838795,4.390392812601553
A.D. 2020-Aug-28 00:00:00.0000 UTC,19.270067910242574,-22.69017080007291,4.401518991462377
A.D. 2020-Aug-29 00:00:00.0000 UTC,19.266579015259847,-22.697603872078023,4.412832326494429
A.D. 2020-Aug-30 00:00:00.0000 UTC,19.263307302338408,-22.704603927707453,4.4243286930585715
A.D. 2020-Aug-31 00:00:00.0000 UTC,19.260254264978013,-22.711171385444796,4.436004018441843
A.D. 2020-Sep-01 00:00:00.0000 UTC,19.257421293834874,-22.717306744723075,4.447854273471638
A.D. 2020-Sep-02 00:00:00.0000 UTC,19.25480968969931,-22.723010563700253,4.4598754620396805
A.D. 2020-Sep-03 00:00:00.0000 UTC,19.252420672890693,-22.728283439608422,4.472063609424272
A.D. 2020-Sep-04 00:00:00.0000 UTC,19.25025538920565,-22.733125991752342,4.48441475038359
A.D. 2020-Sep-05 00:00:00.0000 UTC,19.24831491283941,-22.737538847088032,4.496924917998071
A.D. 2020-Sep-06 00:00:00.0000 UTC,19.24660024702331,-22.741522628076083,4.509590134051967
A.D. 2020-Sep-07 00:00:00.0000 UTC,19.2451123233447,-22.745077942274598,4.522406401361301
A.D. 2020-Sep-08 00:00:00.0000 UTC,19.243852000752405,-22.748205372986202,4.535369697963588
A.D. 2020-Sep-09 00:00:00.0000 UTC,19.242820065079766,-22.75090547024964,4.548475972589033
A.D. 2020-Sep-10 00:00:00.0000 UTC,19.242017229568237,-22.753178741561168,4.561721140418217
A.D. 2020-Sep-11 00:00:00.0000 UTC,19.241444136366205,-22.755025641945682,4.575101077846823
A.D. 2020-Sep-12 00:00:00.0000 UTC,19.24110135831896,-22.75644656337919,4.588611614890622
A.D. 2020-Sep-13 00:00:00.0000 UTC,19.240989399554515,-22.757441824161493,4.602248524102572
A.D. 2020-Sep-14 00:00:00.0000 UTC,19.24110869251113,-22.758011659647813,4.616007505681243
A.D. 2020-Sep-15 00:00:00.0000 UTC,19.241459588460547,-22.758156216696847,4.6298841700908735
A.D. 2020-Sep-16 00:00:00.0000 UTC,19.242042338926026,-22.75787555485352,4.643874022015807
A.D. 2020-Sep-17 00:00:00.0000 UTC,19.24285706749409,-22.757169656885118,4.657972452111604
A.D. 2020-Sep-18 00:00:00.0000 UTC,19.243903735587253,-22.756038449079135,4.672174744004869
A.D. 2020-Sep-19 00:00:00.0000 UTC,19.245182110370436,-22.754481827854146,4.686476101245179
A.D. 2020-Sep-20 00:00:00.0000 UTC,19.246691745014754,-22.7524996855797,4.700871692172653
A.D. 2020-Sep-21 00:00:00.0000 UTC,19.24843197852969,-22.75009192775542,4.715356703156989
A.D. 2020-Sep-22 00:00:00.0000 UTC,19.25040195532195,-22.747258476928916,4.729926387321114
A.D. 2020-Sep-23 00:00:00.0000 UTC,19.252600657903923,-22.743999263971595,4.744576098861761
A.D. 2020-Sep-24 00:00:00.0000 UTC,19.25502694360219,-22.740314211266064,4.759301309819419
A.D. 2020-Sep-25 00:00:00.0000 UTC,19.257679577964044,-22.73620321325456,4.7740976120997916
