Time,ra,dec,distance
A.D. 2020-Mar-07 00:00:00.0000 UTC,21.180755721433513,-22.223630425599083,3.722796582132539
A.D. 2020-Mar-08 00:00:00.0000 UTC,21.206826984463603,-22.144532754800725,3.715670093611239
A.D. 2020-Mar-09 00:00:00.0000 UTC,21.232807847171042,-22.065287085105023,3.708418580557127
A.D. 2020-Mar-10 00:00:00.0000 UTC,21.25869778000894,-21.985911753248924,3.701042812336715
A.D. 2020-Mar-11 00:00:00.0000 UTC,21.284496216128957,-21.906425371490347,3.6935434420101685
A.D. 2020-Mar-12 00:00:00.0000 UTC,21.31020249952282,-21.826846999731764,3.685921025421199
A.D. 2020-Mar-13 00:00:00.0000 UTC,21.33581584740801,-21.74719626468989,3.678176059946142
A.D. 2020-Mar-14 00:00:00.0000 UTC,21.36133533558872,-21.667493399024917,3.6703090318283236
A.D. 2020-Mar-15 00:00:00.0000 UTC,21.386759906339876,-21.587759205273333,3.6623204594297283
A.D. 2020-Mar-16 00:00:00.0000 UTC,21.41208839083433,-21.508014973533133,3.6542109241652216
A.D. 2020-Mar-17 00:00:00.0000 UTC,21.437319536693696,-21.428282385070787,3.64598108743526
A.D. 2020-Mar-18 00:00:00.0000 UTC,21.462452033629006,-21.348583424547126,3.637631696381706
A.D. 2020-Mar-19 00:00:00.0000 UTC,21.4874845341094,-21.268940309832598,3.6291635828174797
A.D. 2020-Mar-20 00:00:00.0000 UTC,21.51241566871566,-21.18937543931655,3.620577659016065
A.D. 2020-Mar-21 00:00:00.0000 UTC,21.537244057373723,-21.109911351904103,3.611874912685311
A.D. 2020-Mar-22 00:00:00.0000 UTC,21.561968318007967,-21.03057069414957,3.6030564021700084
A.D. 2020-Mar-23 00:00:00.0000 UTC,21.586587073828817,-20.951376190376745,3.5941232520497652
A.D. 2020-Mar-24 00:00:00.0000 UTC,21.61109895994831,-20.872350613618725,3.5850766488572763
A.D. 2020-Mar-25 00:00:00.0000 UTC,21.63550262972581,-20.793516756365626,3.5759178365896584
A.D. 2020-Mar-26 00:00:00.0000 UTC,21.659796760675203,-20.71489740199229,3.5666481117402777
A.D. 2020-Mar-27 00:00:00.0000 UTC,21.683980059879993,-20.636515297341692,3.557268817835353
A.D. 2020-Mar-28 00:00:00.0000 UTC,21.70805126882476,-20.55839312689365,3.547781339594715
A.D. 2020-Mar-29 00:00:00.0000 UTC,21.732009167774596,-20.48055348804963,3.538187096872478
A.D. 2020-Mar-30 00:00:00.0000 UTC,21.755852580123275,-20.403018866007567,3.5284875384009466
A.D. 2020-Mar-31 00:00:00.0000 UTC,21.77958037710912,-20.325811606856373,3.5186841349966502
A.D. 2020-Apr-01 00:00:00.0000 UTC,21.80319148335213,-20.248953887716493,3.5087783714797514
A.D. 2020-Apr-02 00:00:00.0000 UTC,21.826684882964784,-20.172467685879617,3.498771736042712
A.D. 2020-Apr-03 00:00:00.0000 UTC,21.850059625132104,-20.096374752987696,3.4886657055821684
A.D. 2020-Apr-04 00:00:00.0000 UTC,21.87331482635266,-20.020696607524986,3.4784617257634127
A.D. 2020-Apr-05 00:00:00.0000 UTC,21.8964496651196,-19.945454564742235,3.4681611860231207
A.D. 2020-Apr-06 00:00:00.0000 UTC,21.919463363693502,-19.870669826469733,3.4577653924029157
A.D. 2020-Apr-07 00:00:00.0000 UTC,21.94235515344809,-19.796363643446433,3.4472755448340395
A.D. 2020-Apr-08 00:00:00.0000 UTC,21.965124225272227,-19.7225575389435,3.436692727993199
A.D. 2020-Apr-09 00:00:00.0000 UTC,21.987769674216068,-19.6492735488863,3.4260179233709747
A.D. 2020-Apr-10 00:00:00.0000 UTC,22.010290452887773,-19.576534413204676,3.415252043349184
A.D. 2020-Apr-11 00:00:00.0000 UTC,22.03268534659221,-19.504363664333464,3.404395979124297
A.D. 2020-Apr-12 00:00:00.0000 UTC,22.054952974469312,-19.432785600069177,3.393450649102345
A.D. 2020-Apr-13 00:00:00.0000 UTC,22.07709181104731,-19.36182517082566,3.382417036321636
A.D. 2020-Apr-14 00:00:00.0000 UTC,22.09910021737277,-19.291507831338734,3.371296210072402
A.D. 2020-Apr-15 00:00:00.0000 UTC,22.120976471910375,-19.22185939925059,3.3600893333321706
A.D. 2020-Apr-16 00:00:00.0000 UTC,22.14271879563136,-19.152905942777682,3.348797660860231
A.D. 2020-Apr-17 00:00:00.0000 UTC,22.164325369818613,-19.084673701443922,3.3374225328984277
