Time,ra,dec,distance
A.D. 2020-Apr-01 00:00:00.0000 UTC,23.35243475893146,-5.294207167423381,30.852335748384583
A.D. 2020-Apr-02 00:00:00.0000 UTC,23.354630759700306,-5.28061370728343,30.84591424646805
A.D. 2020-Apr-03 00:00:00.0000 UTC,23.356814205646923,-5.267107854890922,30.83923329572682
A.D. 2020-Apr-04 00:00:00.0000 UTC,23.35898464351857,-5.253692537222295,30.83229524718346
A.D. 2020-Apr-05 00:00:00.0000 UTC,23.36114163459683,-5.240370585992488,30.825102477928546
A.D. 2020-Apr-06 00:00:00.0000 UTC,23.36328475410939,-5.227144736260884,30.81765735628679
A.D. 2020-Apr-07 00:00:00.0000 UTC,23.36541358878918,-5.21401763596453,30.809962205201124
A.D. 2020-Apr-08 00:00:00.0000 UTC,23.367527732354898,-5.200991869090267,30.80201927343566
A.D. 2020-Apr-09 00:00:00.0000 UTC,23.369626779511112,-5.18806999042352,30.793830725591043
A.D. 2020-Apr-10 00:00:00.0000 UTC,23.371710319901148,-5.175254564132525,30.78539865730493
A.D. 2020-Apr-11 00:00:00.0000 UTC,23.373777933668865,-5.162548195780797,30.77672513258009
A.D. 2020-Apr-12 00:00:00.0000 UTC,23.375829189639123,-5.1499535500756,30.767812231765564
A.D. 2020-Apr-13 00:00:00.0000 UTC,23.377863646044624,-5.137473352900535,30.758662096731836
A.D. 2020-Apr-14 00:00:00.0000 UTC,23.37988085292202,-5.12511038165873,30.749276964290548
A.D. 2020-Apr-15 00:00:00.0000 UTC,23.381880355118398,-5.112867449981278,30.73965918558194
A.D. 2020-Apr-16 00:00:00.0000 UTC,23.383861695133053,-5.100747391817907,30.72981123395095
A.D. 2020-Apr-17 00:00:00.0000 UTC,23.385824415431806,-5.088753047686785,30.719735705571196
A.D. 2020-Apr-18 00:00:00.0000 UTC,23.38776806018948,-5.076887253884896,30.70943531665872
A.D. 2020-Apr-19 00:00:00.0000 UTC,23.389692176584592,-5.065152834269102,30.698912899849702
A.D. 2020-Apr-20 00:00:00.0000 UTC,23.39159631582226,-5.053552593724733,30.68817140103697
A.D. 2020-Apr-21 00:00:00.0000 UTC,23.393480034047393,-5.042089312387986,30.677213876989786
A.D. 2020-Apr-22 00:00:00.0000 UTC,23.395342893265926,-5.030765739867292,30.666043493463512
A.D. 2020-Apr-23 00:00:00.0000 UTC,23.39718446233857,-5.019584588986873,30.654663523188923
A.D. 2020-Apr-24 00:00:00.0000 UTC,23.399004318060875,-5.0085485288723435,30.64307734306039
A.D. 2020-Apr-25 00:00:00.0000 UTC,23.400802046304214,-4.997660177451831,30.63128842995545
A.D. 2020-Apr-26 00:00:00.0000 UTC,23.402577243171038,-4.98692209360536,30.61930035483806
A.D. 2020-Apr-27 00:00:00.0000 UTC,23.404329516117315,-4.976336769231397,30.607116775017577
A.D. 2020-Apr-28 00:00:00.0000 UTC,23.406058485008774,-4.965906621429268,30.59474142454018
A.D. 2020-Apr-29 00:00:00.0000 UTC,23.407763783092822,-4.955633984892473,30.582178102600775
A.D. 2020-Apr-30 00:00:00.0000 UTC,23.409445057864442,-4.945521104591497,30.569430659586452
A.D. 2020-May-01 00:00:00.0000 UTC,23.411101971761372,-4.935570129037186,30.55650298002199
A.D. 2020-May-02 00:00:00.0000 UTC,23.41273420253163,-4.9257831049656975,30.543398961561397
A.D. 2020-May-03 00:00:00.0000 UTC,23.41434144298481,-4.916161975161649,30.530122489665345
A.D. 2020-May-04 00:00:00.0000 UTC,23.41592339972438,-4.906708582061322,30.516677409145945
A.D. 2020-May-05 00:00:00.0000 UTC,23.417479790470896,-4.897424680088831,30.503067496424585
A.D. 2020-May-06 00:00:00.0000 UTC,23.41901033985547,-4.888311958457572,30.489296439293177
A.D. 2020-May-07 00:00:00.0000 UTC,23.420514774120804,-4.879372072932304,30.475367832178375
A.D. 2020-May-08 00:00:00.0000 UTC,23.42199281580147,-4.8706066807676,30.461285192188424
A.D. 2020-May-09 00:00:00.0000 UTC,23.423444179742823,-4.862017470299066,30.447051994507973
A.D. 2020-May-10 00:00:00.0000 UTC,23.42486857145011,-4.853606177844504,30.43267171839437
A.D. 2020-May-11 00:00:00.0000 UTC,23.426265687896116,-4.845374589379085,30.41814789178152
A.D. 2020-May-12 00:00:00.0000 UTC,23.427635220095492,-4.837324529838468,30.40348412505337
A.D. 2020-May-13 00:00:00.0000 UTC,23.428976856414362,-4.82945784583192,30.38868413041593
A.D. 2020-May-14 00:00:00.0000 UTC,23.430290285748143,-4.82177638731599,30.373751728582757
A.D. 2020-May-15 00:00:00.0000 UTC,23.43157520009792,-4.81428199172567,30.358690847075497
A.D. 2020-May-16 00:00:00.0000 UTC,23.432831296442597,-4.8069764718288415,30.34350551453098
A.D. 2020-May-17 00:00:00.0000 UTC,23.43405827802765,-4.799861607030725,30.328199854221648
A.D. 2020-May-18 00:00:00.0000 UTC,23.435255855279426,-4.7929391371087116,30.312778078570066
A.D. 2020-May-19 00:00:00.0000 UTC,23.436423746557022,-4.786210757165802,30.297244485259267
A.D. 2020-May-20 00:00:00.0000 UTC,23.437561678916182,-4.779678112699559,30.281603454711696
A.D. 2020-May-21 00:00:00.0000 UTC,23.438669389004854,-4.773342793940755,30.26585944817157
A.D. 2020-May-22 00:00:00.0000 UTC,23.43974662414665,-4.7672063289565445,30.250017005318366
A.D. 2020-May-23 00:00:00.0000 UTC,23.440793143602384,-4.7612701754074696,30.234080740250022
A.D. 2020-May-24 00:00:00.0000 UTC,23.441808719936176,-4.755535711256747,30.21805533480929
A.D. 2020-May-25 00:00:00.0000 UTC,23.44279314036372,-4.75000422508403,30.201945528577305
A.D. 2020-May-26 00:00:00.0000 UTC,23.443746207936524,-4.744676906873964,30.185756105344666
A.D. 2020-May-27 00:00:00.0000 UTC,23.444667742421778,-4.739554840186887,30.169491876350087
A.D. 2020-May-28 00:00:00.0000 UTC,23.445557580762916,-4.734638996511969,30.153157660904213
A.D. 2020-May-29 00:00:00.0000 UTC,23.44641557703077,-4.729930232471099,30.136758265140518
A.D. 2020-May-30 00:00:00.0000 UTC,23.447241601778305,-4.7254292905281226,30.120298459671467
A.D. 2020-May-31 00:00:00.0000 UTC,23.448035540690928,-4.721136804020918,30.103782957136477
A.D. 2020-Jun-01 00:00:00.0000 UTC,23.448797292406002,-4.717053307544939,30.087216391277202
A.D. 2020-Jun-02 00:00:00.0000 UTC,23.449526765417783,-4.713179253625505,30.070603300310335
A.D. 2020-Jun-03 00:00:00.0000 UTC,23.45022387415073,-4.709515035765385,30.053948118551986
A.D. 2020-Jun-04 00:00:00.0000 UTC,23.450888534587556,-4.706061016123646,30.037255180501372
A.D. 2020-Jun-05 00:00:00.0000 UTC,23.451520660176087,-4.702817553736377,30.020528739848565
A.D. 2020-Jun-06 00:00:00.0000 UTC,23.452120158900872,-4.699785027604336,30.00377300197159
A.D. 2020-Jun-07 00:00:00.0000 UTC,23.45268693220585,-4.696963849520188,29.986992163958416
A.D. 2020-Jun-08 00:00:00.0000 UTC,23.45322087591867,-4.694354464418401,29.970190453596544
A.D. 2020-Jun-09 00:00:00.0000 UTC,23.453721882726636,-4.6919573398762555,29.95337215974413
A.D. 2020-Jun-10 00:00:00.0000 UTC,23.454189845404795,-4.689772949120136,29.936541650305347
A.D. 2020-Jun-11 00:00:00.0000 UTC,23.454624660017828,-4.687801752411085,29.91970337833248
A.D. 2020-Jun-12 00:00:00.0000 UTC,23.455026228591365,-4.6860441804104696,29.90286187956309
A.D. 2020-Jun-13 00:00:00.0000 UTC,23.455394461077017,-4.684500621219364,29.886021765441324
A.D. 2020-Jun-14 00:00:00.0000 UTC,23.4557292766783,-4.683171411180578,29.8691877149835
A.D. 2020-Jun-15 00:00:00.0000 UTC,23.45603060473027,-4.682056828576126,29.852364467613302
A.D. 2020-Jun-16 00:00:00.0000 UTC,23.456298385358828,-4.6811570889666685,29.835556817896247
A.D. 2020-Jun-17 00:00:00.0000 UTC,23.45653257012748,-4.680472340891022,29.8187696121595
A.D. 2020-Jun-18 00:00:00.0000 UTC,23.45673312283495,-4.680002660809608,29.8020077462827
A.D. 2020-Jun-19 00:00:00.0000 UTC,23.45690002056662,-4.6797480464705385,29.78527616342436
A.D. 2020-Jun-20 00:00:00.0000 UTC,23.457033255024257,-4.679708408307386,29.76857985009761
A.D. 2020-Jun-21 00:00:00.0000 UTC,23.457132834061692,-4.679883559061081,29.751923828906584
A.D. 2020-Jun-22 00:00:00.0000 UTC,23.457198783247787,-4.680273202513656,29.735313146535518
A.D. 2020-Jun-23 00:00:00.0000 UTC,23.45723114719034,-4.680876922881264,29.718752856338334
A.D. 2020-Jun-24 00:00:00.0000 UTC,23.457229990319245,-4.681694176804164,29.702247996029776
A.D. 2020-Jun-25 00:00:00.0000 UTC,23.457195396872187,-4.6827242897838,29.685803562220606
A.D. 2020-Jun-26 00:00:00.0000 UTC,23.457127469944854,-4.68396645832101,29.669424484437016
A.D. 2020-Jun-27 00:00:00.0000 UTC,23.457026329617932,-4.6854197581179005,29.653115601507267
A.D. 2020-Jun-28 00:00:00.0000 UTC,23.45689211030041,-4.687083157863589,29.636881642817958
A.D. 2020-Jun-29 00:00:00.0000 UTC,23.456724957501187,-4.68895553757496,29.62072721627768
A.D. 2020-Jun-30 00:00:00.0000 UTC,23.456525024271624,-4.691035710187301,29.60465680425749
A.D. 2020-Jul-01 00:00:00.0000 UTC,23.45629246759178,-4.693322444847609,29.58867476840849
A.D. 2020-Jul-02 00:00:00.0000 UTC,23.45602744503184,-4.695814489932589,29.57278536381599
A.D. 2020-Jul-03 00:00:00.0000 UTC,23.455730112088933,-4.698510593245316,29.55699276200858
A.D. 2020-Jul-04 00:00:00.0000 UTC,23.455400620609378,-4.701409516541701,29.541301080736577
A.D. 2020-Jul-05 00:00:00.0000 UTC,23.45503911858294,-4.704510042023085,29.525714416613468
A.D. 2020-Jul-06 00:00:00.0000 UTC,23.454645751331256,-4.707810969897514,29.510236875610605
A.D. 2020-Jul-07 00:00:00.0000 UTC,23.45422066379736,-4.711311108121551,29.494872596811312
A.D. 2020-Jul-08 00:00:00.0000 UTC,23.453764003418993,-4.715009257113139,29.479625766761867
A.D. 2020-Jul-09 00:00:00.0000 UTC,23.4532759230292,-4.718904192858107,29.464500624333997
A.D. 2020-Jul-10 00:00:00.0000 UTC,23.4527565833626,-4.722994651319563,29.449501458118867
A.D. 2020-Jul-11 00:00:00.0000 UTC,23.452206154963726,-4.727279315861895,29.4346325993559
A.D. 2020-Jul-12 00:00:00.0000 UTC,23.451624819497667,-4.731756808126412,29.419898413291538
A.D. 2020-Jul-13 00:00:00.0000 UTC,23.451012770599352,-4.736425681840743,29.40530329109742
A.D. 2020-Jul-14 00:00:00.0000 UTC,23.45037021446027,-4.7412844185095775,29.390851643513372
A.D. 2020-Jul-15 00:00:00.0000 UTC,23.449697370361356,-4.746331423738616,29.376547896477486
A.D. 2020-Jul-16 00:00:00.0000 UTC,23.448994471337993,-4.7515650229682995,29.362396488237845
A.D. 2020-Jul-17 00:00:00.0000 UTC,23.448261765116758,-4.756983455577921,29.348401866774847
A.D. 2020-Jul-18 00:00:00.0000 UTC,23.447499515390422,-4.76258486668787,29.334568485782352
A.D. 2020-Jul-19 00:00:00.0000 UTC,23.4467080033859,-4.768367296615366,29.320900797051117
A.D. 2020-Jul-20 00:00:00.0000 UTC,23.445887529528953,-4.774328668875766,29.30740323711015
A.D. 2020-Jul-21 00:00:00.0000 UTC,23.445038414843815,-4.780466778757754,29.294080206740613
A.D. 2020-Jul-22 00:00:00.0000 UTC,23.444161001611818,-4.786779285461271,29.280936043673613
A.D. 2020-Jul-23 00:00:00.0000 UTC,23.44325565283727,-4.793263710992941,29.267974991143074
A.D. 2020-Jul-24 00:00:00.0000 UTC,23.44232275028237,-4.799917448012833,29.255201167096352
A.D. 2020-Jul-25 00:00:00.0000 UTC,23.44136269118793,-4.806737776747483,29.24261853963034
A.D. 2020-Jul-26 00:00:00.0000 UTC,23.44037588414292,-4.8137218887644675,29.230230913028542
A.D. 2020-Jul-27 00:00:00.0000 UTC,23.439362744743878,-4.820866913907709,29.21804192615268
A.D. 2020-Jul-28 00:00:00.0000 UTC,23.43832369163983,-4.828169946562223,29.20605506220036
A.D. 2020-Jul-29 00:00:00.0000 UTC,23.437259143363608,-4.835628068359038,29.194273667113894
A.D. 2020-Jul-30 00:00:00.0000 UTC,23.436169516136726,-4.843238365685526,29.18270097348196
A.D. 2020-Jul-31 00:00:00.0000 UTC,23.435055222689336,-4.850997941320837,29.1713401271229
A.D. 2020-Aug-01 00:00:00.0000 UTC,23.43391667206535,-4.8589039200263215,29.16019421400519
A.D. 2020-Aug-02 00:00:00.0000 UTC,23.432754270341665,-4.866953448212487,29.149266285397413
A.D. 2020-Aug-03 00:00:00.0000 UTC,23.431568422134433,-4.875143688167873,29.138559379238202
A.D. 2020-Aug-04 00:00:00.0000 UTC,23.430359532684722,-4.883471807873472,29.128076535996982
A.D. 2020-Aug-05 00:00:00.0000 UTC,23.429128010241964,-4.8919349679906885,29.117820807983488
A.D. 2020-Aug-06 00:00:00.0000 UTC,23.427874268436657,-4.90053030792968,29.107795262101224
A.D. 2020-Aug-07 00:00:00.0000 UTC,23.426598728377737,-4.909254932793279,29.0980029771047
A.D. 2020-Aug-08 00:00:00.0000 UTC,23.425301820311688,-4.918105902472543,29.088447037151397
A.D. 2020-Aug-09 00:00:00.0000 UTC,23.42398398480374,-4.927080223438238,29.079130523653117
A.D. 2020-Aug-10 00:00:00.0000 UTC,23.422645673509685,-4.936174843063154,29.07005650716264
A.D. 2020-Aug-11 00:00:00.0000 UTC,23.421287349679485,-4.945386645776702,29.061228040461007
A.D. 2020-Aug-12 00:00:00.0000 UTC,23.41990948856772,-4.954712450038918,29.052648153322632
A.D. 2020-Aug-13 00:00:00.0000 UTC,23.418512577928727,-4.964149005000737,29.04431984872917
A.D. 2020-Aug-14 00:00:00.0000 UTC,23.41709711874958,-4.973692985765567,29.036246099601104
A.D. 2020-Aug-15 00:00:00.0000 UTC,23.415663626317645,-4.983340986412794,29.028429844415175
A.D. 2020-Aug-16 00:00:00.0000 UTC,23.414212631616238,-4.993089510491378,29.020873979440022
A.D. 2020-Aug-17 00:00:00.0000 UTC,23.412744682876067,-5.0029349596716814,29.013581345006525
A.D. 2020-Aug-18 00:00:00.0000 UTC,23.411260346891172,-5.012873622671519,29.00655470370557
A.D. 2020-Aug-19 00:00:00.0000 UTC,23.409760209502625,-5.022901668111131,28.999796710206446
A.D. 2020-Aug-20 00:00:00.0000 UTC,23.408244874599255,-5.0330151457599035,28.993309875604474
A.D. 2020-Aug-21 00:00:00.0000 UTC,23.406714961228452,-5.043209999657656,28.987096532827064
A.D. 2020-Aug-22 00:00:00.0000 UTC,23.405171098965013,-5.053482093438316,28.981158811559073
A.D. 2020-Aug-23 00:00:00.0000 UTC,23.403613922322613,-5.0638272439991665,28.975498629526808
A.D. 2020-Aug-24 00:00:00.0000 UTC,23.402044065345688,-5.074241256742965,28.970117702056996
A.D. 2020-Aug-25 00:00:00.0000 UTC,23.400462157379668,-5.084719955665159,28.965017566247383
A.D. 2020-Aug-26 00:00:00.0000 UTC,23.398868820511275,-5.095259204219265,28.960199612841077
A.D. 2020-Aug-27 00:00:00.0000 UTC,23.39726466862763,-5.10585491627491,28.955665119010263
A.D. 2020-Aug-28 00:00:00.0000 UTC,23.395650307717684,-5.116503058837753,28.951415277545166
A.D. 2020-Aug-29 00:00:00.0000 UTC,23.39402633697412,-5.127199648987512,28.947451220546952
A.D. 2020-Aug-30 00:00:00.0000 UTC,23.392393350346644,-5.137940747173985,28.943774037467517
A.D. 2020-Aug-31 00:00:00.0000 UTC,23.390751938324318,-5.148722448326718,28.940384788036063
A.D. 2020-Sep-01 00:00:00.0000 UTC,23.389102689813395,-5.1595408716890745,28.937284510637706
A.D. 2020-Sep-02 00:00:00.0000 UTC,23.387446194012124,-5.170392150045907,28.93447422654208
A.D. 2020-Sep-03 00:00:00.0000 UTC,23.385783042185963,-5.181272418996637,28.93195494033225
A.D. 2020-Sep-04 00:00:00.0000 UTC,23.384113829244935,-5.192177806957973,28.929727637046497
A.D. 2020-Sep-05 00:00:00.0000 UTC,23.38243915504227,-5.203104426515516,28.927793276819198
A.D. 2020-Sep-06 00:00:00.0000 UTC,23.38075962535413,-5.214048367522348,28.926152788038955
A.D. 2020-Sep-07 00:00:00.0000 UTC,23.37907585255674,-5.225005692001929,28.924807060096033
A.D. 2020-Sep-08 00:00:00.0000 UTC,23.377388456073025,-5.235972430537809,28.923756936621466
A.D. 2020-Sep-09 00:00:00.0000 UTC,23.375698062704732,-5.246944579509602,28.92300320974748
A.D. 2020-Sep-10 00:00:00.0000 UTC,23.374005306988145,-5.257918098317332,28.922546615406272
A.D. 2020-Sep-11 00:00:00.0000 UTC,23.37231083170962,-5.268888905661303,28.922387829065585
A.D. 2020-Sep-12 00:00:00.0000 UTC,23.37061528868209,-5.279852874059422,28.922527460611075
A.D. 2020-Sep-13 00:00:00.0000 UTC,23.36891933980251,-5.290805822189015,28.922966046380452
A.D. 2020-Sep-14 00:00:00.0000 UTC,23.36722365826264,-5.301743505483905,28.923704035846363
A.D. 2020-Sep-15 00:00:00.0000 UTC,23.36552892956463,-5.312661606812462,28.924741770570737
A.D. 2020-Sep-16 00:00:00.0000 UTC,23.363835851742213,-5.323555730836234,28.926079454500567
A.D. 2020-Sep-17 00:00:00.0000 UTC,23.362145134043754,-5.334421407027177,28.92771711795258
A.D. 2020-Sep-18 00:00:00.0000 UTC,23.360457493505674,-5.345254105909615,28.929654582169064
A.D. 2020-Sep-19 00:00:00.0000 UTC,23.35877364946454,-5.356049269733019,28.93189143476059
A.D. 2020-Sep-20 00:00:00.0000 UTC,23.357094316937772,-5.366802353157386,28.93442702546149
A.D. 2020-Sep-21 00:00:00.0000 UTC,23.35542020042027,-5.377508864762873,28.937260485303746
A.D. 2020-Sep-22 00:00:00.0000 UTC,23.35375198952703,-5.38816439967659,28.940390763763276
A.D. 2020-Sep-23 00:00:00.0000 UTC,23.352090357120268,-5.398764657744656,28.943816672979736
A.D. 2020-Sep-24 00:00:00.0000 UTC,23.35043595964334,-5.409305447440769,28.947536928517383
A.D. 2020-Sep-25 00:00:00.0000 UTC,23.348789438856954,-5.419782679635527,28.951550180584825
