Time,ra,dec,distance
A.D. 2020-Jun-18 00:00:00.0000 UTC,4.3133321883133,18.79186743987502,0.31898517645018565
A.D. 2020-Jun-19 00:00:00.0000 UTC,4.296762952901744,18.582947236165765,0.3231304864290597
A.D. 2020-Jun-20 00:00:00.0000 UTC,4.2828681616738145,18.38853815060772,0.32749236885493394
A.D. 2020-Jun-21 00:00:00.0000 UTC,4.27165423918296,18.208886265559304,0.33206146459351404
A.D. 2020-Jun-22 00:00:00.0000 UTC,4.263114655019009,18.044121490967836,0.3368285597758369
A.D. 2020-Jun-23 00:00:00.0000 UTC,4.257231697489742,17.894267606805563,0.3417846410807874
A.D. 2020-Jun-24 00:00:00.0000 UTC,4.25397820945961,17.75925294917958,0.34692093765004384
A.D. 2020-Jun-25 00:00:00.0000 UTC,4.253319233332411,17.638921255202213,0.35222894864514914
A.D. 2020-Jun-26 00:00:00.0000 UTC,4.255213517589838,17.533042238448516,0.35770045681108964
A.D. 2020-Jun-27 00:00:00.0000 UTC,4.2596148500864945,17.44132156214511,0.3633275297487071
A.D. 2020-Jun-28 00:00:00.0000 UTC,4.266473200025636,17.363409991158207,0.3691025114851407
A.D. 2020-Jun-29 00:00:00.0000 UTC,4.275735665852641,17.298911609545776,0.37501800722766243
A.D. 2020-Jun-30 00:00:00.0000 UTC,4.28734723661743,17.247391070756542,0.3810668641223677
A.D. 2020-Jul-01 00:00:00.0000 UTC,4.301251380233275,17.208379904275155,0.38724215080339613
A.D. 2020-Jul-02 00:00:00.0000 UTC,4.317390477337059,17.18138195120092,0.39353713869824924
A.D. 2020-Jul-03 00:00:00.0000 UTC,4.3357061278617905,17.16587805447411,0.39994528822362346
A.D. 2020-Jul-04 00:00:00.0000 UTC,4.356139368673591,17.161330181868422,0.4064602426118314
A.D. 2020-Jul-05 00:00:00.0000 UTC,4.3786308491384975,17.167185186814816,0.4130758307043534
A.D. 2020-Jul-06 00:00:00.0000 UTC,4.4031210098270845,17.182878387088785,0.4197860778031784
A.D. 2020-Jul-07 00:00:00.0000 UTC,4.429550294598651,17.207837061752645,0.4265852214495623
A.D. 2020-Jul-08 00:00:00.0000 UTC,4.457859402917586,17.24148386330497,0.4334677278435409
A.D. 2020-Jul-09 00:00:00.0000 UTC,4.487989567523635,17.28324006033241,0.44042830499567764
A.D. 2020-Jul-10 00:00:00.0000 UTC,4.519882830817415,17.332528495734206,0.44746191023913795
A.D. 2020-Jul-11 00:00:00.0000 UTC,4.5534822933609576,17.388776165615234,0.45456375158344714
A.D. 2020-Jul-12 00:00:00.0000 UTC,4.588732315895554,17.4514163716209,0.4617292838466327
A.D. 2020-Jul-13 00:00:00.0000 UTC,4.625578666803772,17.519890449778796,0.468954201284433
A.D. 2020-Jul-14 00:00:00.0000 UTC,4.663968616094456,17.59364911717833,0.47623442862827564
A.D. 2020-Jul-15 00:00:00.0000 UTC,4.703850983473518,17.672153500178652,0.4835661122847095
A.D. 2020-Jul-16 00:00:00.0000 UTC,4.7451761521528715,17.754875917524846,0.4909456131150922
A.D. 2020-Jul-17 00:00:00.0000 UTC,4.7878960626369365,17.841300492787212,0.4983695017753165
A.D. 2020-Jul-18 00:00:00.0000 UTC,4.831964202318977,17.930923664903556,0.5058345570137827
A.D. 2020-Jul-19 00:00:00.0000 UTC,4.877335606900167,18.02325465241232,0.5133377665173743
A.D. 2020-Jul-20 00:00:00.0000 UTC,4.923966887092121,18.117815903241905,0.5208763288484842
A.D. 2020-Jul-21 00:00:00.0000 UTC,4.971816287133538,18.214143526431837,0.528447653916646
A.D. 2020-Jul-22 00:00:00.0000 UTC,5.020843769940463,18.311787660191662,0.5360493587328148
A.D. 2020-Jul-23 00:00:00.0000 UTC,5.0710111098371815,18.410312696976014,0.543679255487931
A.D. 2020-Jul-24 00:00:00.0000 UTC,5.122281963646445,18.509297280285555,0.5513353305810441
A.D. 2020-Jul-25 00:00:00.0000 UTC,5.1746218906330474,18.608334020547865,0.5590157156881829
A.D. 2020-Jul-26 00:00:00.0000 UTC,5.227998303064701,18.70702893840542,0.5667186542392796
A.D. 2020-Jul-27 00:00:00.0000 UTC,5.28238034678589,18.805000704842247,0.5744424676831634
A.D. 2020-Jul-28 00:00:00.0000 UTC,5.337738726555827,18.90187978140003,0.5821855253757682
A.D. 2020-Jul-29 00:00:00.0000 UTC,5.394045498029546,18.997307561978438,0.5899462204357491
A.D. 2020-Jul-30 00:00:00.0000 UTC,5.451273847175488,19.090935592396306,0.5977229524106762
A.D. 2020-Jul-31 00:00:00.0000 UTC,5.50939787282656,19.182424913900604,0.6055141166710265
A.D. 2020-Aug-01 00:00:00.0000 UTC,5.568392383343168,19.271445554295763,0.6133181001021887
A.D. 2020-Aug-02 00:00:00.0000 UTC,5.628232715921709,19.357676176489285,0.6211332825444577
A.D. 2020-Aug-03 00:00:00.0000 UTC,5.688894586076289,19.440803883809895,0.6289580431884872
A.D. 2020-Aug-04 00:00:00.0000 UTC,5.75035397324873,19.520524169537982,0.636790770676947
A.D. 2020-Aug-05 00:00:00.0000 UTC,5.812587045057109,19.596540984263065,0.6446298751826639
A.D. 2020-Aug-06 00:00:00.0000 UTC,5.875570117674944,19.668566883183967,0.6524738005172593
A.D. 2020-Aug-07 00:00:00.0000 UTC,5.939279644910929,19.736323211113174,0.6603210345491862
A.D. 2020-Aug-08 00:00:00.0000 UTC,6.003692225514012,19.79954028759884,0.668170116825408
A.D. 2020-Aug-09 00:00:00.0000 UTC,6.068784617821871,19.857957566312336,0.6760196430702381
A.D. 2020-Aug-10 00:00:00.0000 UTC,6.1345337527446695,19.91132375714527,0.6838682669454899
A.D. 2020-Aug-11 00:00:00.0000 UTC,6.200916739184803,19.95939691232083,0.6917146999597493
A.D. 2020-Aug-12 00:00:00.0000 UTC,6.267910859371162,20.001944487062797,0.6995577106949898
A.D. 2020-Aug-13 00:00:00.0000 UTC,6.335493554789791,20.03874339042005,0.7073961246321724
A.D. 2020-Aug-14 00:00:00.0000 UTC,6.4036424064336,20.069580043170287,0.7152288258447789
A.D. 2020-Aug-15 00:00:00.0000 UTC,6.472335116228345,20.094250457358907,0.7230547616655998
A.D. 2020-Aug-16 00:00:00.0000 UTC,6.541549499749458,20.112560345088504,0.7308729509965682
A.D. 2020-Aug-17 00:00:00.0000 UTC,6.611263502922267,20.124325251336106,0.7386824960321067
A.D. 2020-Aug-18 00:00:00.0000 UTC,6.681455255318591,20.12937068648708,0.7464825956919054
A.D. 2020-Aug-19 00:00:00.0000 UTC,6.7521031671012635,20.12753221279291,0.7542725572358425
A.D. 2020-Aug-20 00:00:00.0000 UTC,6.823186063941358,20.118655425628724,0.7620518011675151
A.D. 2020-Aug-21 00:00:00.0000 UTC,6.894683337114346,20.1025957792959,0.7698198548500217
A.D. 2020-Aug-22 00:00:00.0000 UTC,6.966575073020906,20.0792182450658,0.7775763330101761
A.D. 2020-Aug-23 00:00:00.0000 UTC,7.038842127406987,20.04839684384313,0.7853209076864875
A.D. 2020-Aug-24 00:00:00.0000 UTC,7.111466126844472,20.010014138396663,0.7930532738548219
A.D. 2020-Aug-25 00:00:00.0000 UTC,7.184429404401234,19.96396077630804,0.8007731178189725
A.D. 2020-Aug-26 00:00:00.0000 UTC,7.257714894189564,19.910135145259808,0.8084800933290792
A.D. 2020-Aug-27 00:00:00.0000 UTC,7.3313060134016705,19.84844315927573,0.816173807013999
A.D. 2020-Aug-28 00:00:00.0000 UTC,7.405186553265975,19.77879816123712,0.823853812027951
A.D. 2020-Aug-29 00:00:00.0000 UTC,7.479340589604254,19.701120912620553,0.8315196076623684
A.D. 2020-Aug-30 00:00:00.0000 UTC,7.553752415238349,19.615339641797057,0.839170642784521
A.D. 2020-Aug-31 00:00:00.0000 UTC,7.628406492319561,19.521390128707623,0.8468063216217742
A.D. 2020-Sep-01 00:00:00.0000 UTC,7.703287421850189,19.419215809621914,0.8544260110352707
A.D. 2020-Sep-02 00:00:00.0000 UTC,7.778379928381795,19.30876788863602,0.8620290487577105
A.D. 2020-Sep-03 00:00:00.0000 UTC,7.853668858581245,19.190005443341228,0.8696147521148501
A.D. 2020-Sep-04 00:00:00.0000 UTC,7.92913919230072,19.06289551282205,0.8771824266555757
A.D. 2020-Sep-05 00:00:00.0000 UTC,8.004776064010763,18.927413158408157,0.8847313740545337
A.D. 2020-Sep-06 00:00:00.0000 UTC,8.080564791405319,18.783541491975864,0.8922608987267937
A.D. 2020-Sep-07 00:00:00.0000 UTC,8.156490907216785,18.631271672268333,0.8997703128246911
A.D. 2020-Sep-08 00:00:00.0000 UTC,8.232540190118696,18.47060287536529,0.9072589396219152
A.D. 2020-Sep-09 00:00:00.0000 UTC,8.30869869111503,18.301542249814236,0.9147261156623052
A.D. 2020-Sep-10 00:00:00.0000 UTC,8.384952752901778,18.12410486931844,0.9221711924073839
A.D. 2020-Sep-11 00:00:00.0000 UTC,8.461289021288527,17.938313695539254,0.929593538439868
A.D. 2020-Sep-12 00:00:00.0000 UTC,8.537694449942922,17.744199559687946,0.9369925435407321
A.D. 2020-Sep-13 00:00:00.0000 UTC,8.614156302678476,17.541801162466136,0.9443676260756029
A.D. 2020-Sep-14 00:00:00.0000 UTC,8.690662161227488,17.331165075893843,0.9517182448886671
A.D. 2020-Sep-15 00:00:00.0000 UTC,8.767199950222482,17.112345707335678,0.9590439159855323
A.D. 2020-Sep-16 00:00:00.0000 UTC,8.843757992733096,16.885405161331267,0.9663442323870736
A.D. 2020-Sep-17 00:00:00.0000 UTC,8.920325105555994,16.65041292391401,0.9736188828231802
A.D. 2020-Sep-18 00:00:00.0000 UTC,8.996890730756244,16.407445318483152,0.9808676625874875
A.D. 2020-Sep-19 00:00:00.0000 UTC,9.07344508121545,16.156584752456617,0.9880904699569184
A.D. 2020-Sep-20 00:00:00.0000 UTC,9.149979263460128,15.897918865719914,0.9952872855189812
A.D. 2020-Sep-21 00:00:00.0000 UTC,9.226485343069323,15.631539748172392,1.0024581382480984
A.D. 2020-Sep-22 00:00:00.0000 UTC,9.302956338463513,15.35754336962672,1.0096030672926266
A.D. 2020-Sep-23 00:00:00.0000 UTC,9.379386155232849,15.076029274957758,1.0167220888998159
